date,open,high,low,close
2019-09-21 06:00:00,10099.47,10105,9957,10059.96
2019-09-21 07:00:00,10059.96,10097,10059.79,10081.42
2019-09-21 08:00:00,10081.42,10082.73,9985,10034.6
2019-09-21 09:00:00,10034.6,10059.98,9985.01,10000.34
2019-09-21 10:00:00,10000.34,10035.2,9982.01,9994.24
2019-09-21 11:00:00,9994.24,10067.96,9988,10046.56
2019-09-21 12:00:00,10046.56,10049.86,9900,9979.71
2019-09-21 13:00:00,9979.71,10015.9,9937.99,10013.97
2019-09-21 14:00:00,10013.97,10019.39,9981.71,9996.63
2019-09-21 15:00:00,9996.63,10072.51,9996.61,10037.09
2019-09-21 16:00:00,10037.09,10058.38,9983.07,10004.67
2019-09-21 17:00:00,10004.67,10004.67,9960,9976.78
2019-09-21 18:00:00,9976.78,10006.79,9967.85,9992.55
2019-09-21 19:00:00,9992.55,10017,9985,10016.73
2019-09-21 20:00:00,10016.73,10026.41,9970.95,9978.63
2019-09-21 21:00:00,9978.63,9990.2,9952.25,9980.81
2019-09-21 22:00:00,9980.81,10014.09,9941.8,9980.01
2019-09-21 23:00:00,9980.01,10016.93,9976.45,9986.39
2019-09-22 00:00:00,9986.39,10004.33,9937.71,9960
2019-09-22 01:00:00,9960,9973.02,9861.55,9905.51
2019-09-22 02:00:00,9905.51,9941.08,9883.17,9922.46
2019-09-22 03:00:00,9922.46,9935.97,9870,9873.17
2019-09-22 04:00:00,9873.17,9905.65,9853.97,9897.63
2019-09-22 05:00:00,9897.63,9984,9882.06,9937.28
2019-09-22 06:00:00,9937.28,9959.98,9918.43,9933
2019-09-22 07:00:00,9933,10053.84,9928.21,10026.57
2019-09-22 08:00:00,10026.57,10089,10009,10013.5
2019-09-22 09:00:00,10013.5,10025.1,9975.35,10023.57
2019-09-22 10:00:00,10023.57,10036.19,9980.99,9999.97
2019-09-22 11:00:00,9999.97,10025.27,9990,10003.44
2019-09-22 12:00:00,10003.44,10050,10000.02,10033.47
2019-09-22 13:00:00,10033.47,10058.79,9925.5,9986.24
2019-09-22 14:00:00,9986.24,10004.28,9941.33,9987.46
2019-09-22 15:00:00,9987.46,9992.34,9957,9990.64
2019-09-22 16:00:00,9990.64,10029.13,9962.97,10013.93
2019-09-22 17:00:00,10013.93,10027.43,9985,9993.95
2019-09-22 18:00:00,9993.95,10003.89,9945.61,9974.26
2019-09-22 19:00:00,9974.26,10000,9968.33,9990.04
2019-09-22 20:00:00,9990.04,10038,9982.32,10013.71
2019-09-22 21:00:00,10013.71,10065.98,9990.61,10054.32
2019-09-22 22:00:00,10054.32,10070.2,10007.44,10041.95
2019-09-22 23:00:00,10041.95,10075.77,10018.71,10028.87
2019-09-23 00:00:00,10028.87,10049.99,9958,9990.82
2019-09-23 01:00:00,9990.82,10010.4,9955.2,9986.48
2019-09-23 02:00:00,9986.48,10001.19,9962.83,9968.37
2019-09-23 03:00:00,9968.37,9980.27,9942.55,9980.27
2019-09-23 04:00:00,9980.27,9990.98,9963.83,9979.13
2019-09-23 05:00:00,9979.13,9980.45,9940,9955.62
2019-09-23 06:00:00,9955.62,9958.2,9866,9919.66
2019-09-23 07:00:00,9919.66,9934.9,9891.02,9908.94
2019-09-23 08:00:00,9908.94,9946.25,9904.01,9937.91
2019-09-23 09:00:00,9937.91,9971.81,9936.98,9952.02
2019-09-23 10:00:00,9952.02,9952.02,9916.12,9922.56
2019-09-23 11:00:00,9922.56,9951.49,9915,9915.08
2019-09-23 12:00:00,9915.08,9934.36,9880.44,9921.86
2019-09-23 13:00:00,9921.86,9929.89,9890,9905.29
2019-09-23 14:00:00,9905.29,9955,9711,9909.82
2019-09-23 15:00:00,9909.82,9947.49,9845.1,9867.01
2019-09-23 16:00:00,9867.01,9884.96,9776,9813.5
2019-09-23 17:00:00,9813.5,9836.7,9781.3,9792.37
2019-09-23 18:00:00,9792.37,9846.88,9780,9827.12
2019-09-23 19:00:00,9827.12,9839.94,9790.4,9806.08
2019-09-23 20:00:00,9806.08,9829.8,9762.09,9774.12
2019-09-23 21:00:00,9774.12,9840,9666,9753.15
2019-09-23 22:00:00,9753.15,9755.41,9615.77,9716.3
2019-09-23 23:00:00,9716.3,9739.72,9673.7,9702.25
2019-09-24 00:00:00,9702.25,9749.9,9604,9747.36
2019-09-24 01:00:00,9747.36,9794.99,9722.39,9725.15
2019-09-24 02:00:00,9725.15,9755,9690.08,9720.56
2019-09-24 03:00:00,9720.56,9741.81,9681.81,9719.98
2019-09-24 04:00:00,9719.98,9748.2,9686.83,9722.61
2019-09-24 05:00:00,9722.61,9769,9720,9765.02
2019-09-24 06:00:00,9765.02,9792,9737.65,9739.53
2019-09-24 07:00:00,9739.53,9775.48,9732.24,9755.74
2019-09-24 08:00:00,9755.74,9771.64,9700,9722.97
2019-09-24 09:00:00,9722.97,9748.29,9681,9733.66
2019-09-24 10:00:00,9733.66,9748.01,9714.81,9734.65
2019-09-24 11:00:00,9734.65,9770,9700,9726.04
2019-09-24 12:00:00,9726.04,9730.42,9656.99,9684.49
2019-09-24 13:00:00,9684.49,9687.25,9580,9632.9
2019-09-24 14:00:00,9632.9,9636.5,9509,9522.05
2019-09-24 15:00:00,9522.05,9580.98,9410,9527.31
2019-09-24 16:00:00,9527.31,9603.08,9467,9504.47
2019-09-24 17:00:00,9504.47,9525,9450,9484.55
2019-09-24 18:00:00,9484.55,9491.51,8600.02,8635.95
2019-09-24 19:00:00,8298.67,8430.62,8290.51,8367.78
2019-09-24 20:00:00,8552.95,8586.44,8550,8564.87
2019-09-24 21:00:00,8698,8730.07,8630,8636.77
2019-09-24 22:00:00,8677.27,8680,8647,8656.76
2019-09-24 23:00:00,8546.73,8585.88,8451.01,8493.14
2019-09-25 00:00:00,8493.14,8725,8490.47,8674.46
2019-09-25 01:00:00,8674.46,8730,8628.24,8696.24
2019-09-25 02:00:00,8696.24,8712.38,8558.77,8589.45
2019-09-25 03:00:00,8589.45,8627.94,8541.06,8565.61
2019-09-25 04:00:00,8565.61,8590,8408,8504.41
2019-09-25 05:00:00,8504.41,8530,8430.05,8494.55
2019-09-25 06:00:00,8494.55,8542.28,8457,8457.02
2019-09-25 07:00:00,8457.02,8477.39,8310,8328.16
2019-09-25 08:00:00,8328.16,8395.25,8215.64,8251.15
2019-09-25 09:00:00,8251.15,8407.64,8245.8,8392.57
2019-09-25 10:00:00,8392.57,8460,8354.46,8417.34
2019-09-25 11:00:00,8417.34,8435.3,8291.55,8326.64
2019-09-25 12:00:00,8326.64,8367.72,8240.7,8304.71
2019-09-25 13:00:00,8304.71,8448,8283.86,8393.68
2019-09-25 14:00:00,8393.68,8455,8361.64,8370.48
2019-09-25 15:00:00,8370.48,8422.97,8286.52,8299.95
2019-09-25 16:00:00,8299.95,8354.97,8230,8346.61
2019-09-25 17:00:00,8346.61,8412,8327.06,8371.06
2019-09-25 18:00:00,8371.06,8398.58,8312,8344.57
2019-09-25 19:00:00,8344.57,8365,8315,8348.64
2019-09-25 20:00:00,8348.64,8521.91,8341.5,8495.12
2019-09-25 21:00:00,8495.12,8577.96,8461.01,8575.52
2019-09-25 22:00:00,8575.52,8629.96,8426.71,8434.94
2019-09-25 23:00:00,8434.94,8458.99,8328,8430.05
2019-09-26 00:00:00,8430.05,8444.3,8372.14,8384.21
2019-09-26 01:00:00,8384.21,8412.65,8342.83,8348.13
2019-09-26 02:00:00,8348.13,8389.02,8317.47,8366.84
2019-09-26 03:00:00,8366.84,8400,8344.17,8361.42
2019-09-26 04:00:00,8361.42,8385,8335,8363.2
2019-09-26 05:00:00,8363.2,8421.9,8360.19,8388.87
2019-09-26 06:00:00,8388.87,8432.21,8386.57,8389.11
2019-09-26 07:00:00,8389.11,8409,8363.63,8378.98
2019-09-26 08:00:00,8378.98,8427.52,8365.81,8409.28
2019-09-26 09:00:00,8409.28,8465.99,8400,8443.47
2019-09-26 10:00:00,8443.47,8457.54,8409,8449.56
2019-09-26 11:00:00,8449.56,8449.58,8386,8386.35
2019-09-26 12:00:00,8386.35,8439.99,8384,8420.12
2019-09-26 13:00:00,8420.12,8431,8027,8261.29
2019-09-26 14:00:00,8261.29,8400,8099.38,8188.8
2019-09-26 15:00:00,8188.8,8228.04,7849.99,7920
2019-09-26 16:00:00,7920,8032,7750,7954.53
2019-09-26 17:00:00,7954.53,7982.73,7866.5,7924.15
2019-09-26 18:00:00,7924.15,8165.53,7905,8121.7
2019-09-26 19:00:00,8121.7,8132,8035,8131
2019-09-26 20:00:00,8131,8159,8073.82,8092.62
2019-09-26 21:00:00,8092.62,8092.62,8003.64,8079.87
2019-09-26 22:00:00,8079.87,8132.96,8014.34,8116.6
2019-09-26 23:00:00,8116.6,8134,8051,8063.73
2019-09-27 00:00:00,8063.73,8096.07,7929,7968.1
2019-09-27 01:00:00,7968.1,8014,7912.95,8007.12
2019-09-27 02:00:00,8007.12,8026.36,7957.92,7990
2019-09-27 03:00:00,7990,8051.91,7989.08,8022.87
2019-09-27 04:00:00,8022.87,8040.84,7974.04,7991.96
2019-09-27 05:00:00,7991.96,7998,7953.08,7978.13
2019-09-27 06:00:00,7978.13,8029.99,7978.13,8029.64
2019-09-27 07:00:00,8029.64,8087.06,8020.72,8057.51
2019-09-27 08:00:00,8057.51,8130,8057.51,8078.58
2019-09-27 09:00:00,8078.58,8082.99,8016.59,8052.8
2019-09-27 10:00:00,8052.8,8084.69,8034,8064.13
2019-09-27 11:00:00,8064.13,8068.27,7947,7987.65
2019-09-27 12:00:00,7987.65,8043.47,7949,7991.66
2019-09-27 13:00:00,7991.66,8027.73,7977.8,7999.36
2019-09-27 14:00:00,7999.36,8100,7947,7970.66
2019-09-27 15:00:00,7970.66,8000,7852.15,7981.71
2019-09-27 16:00:00,7981.71,8048.89,7932.18,8002.84
2019-09-27 17:00:00,8002.84,8050,7977.5,8032.64
2019-09-27 18:00:00,8032.64,8055,8007.59,8029.66
2019-09-27 19:00:00,8029.66,8063.75,7980,7991.24
2019-09-27 20:00:00,7991.24,8088,7977,8045.58
2019-09-27 21:00:00,8045.58,8263.15,8032.04,8215.02
2019-09-27 22:00:00,8215.02,8265,8167,8172.57
2019-09-27 23:00:00,8172.57,8194.82,8136.01,8177.91
2019-09-28 00:00:00,8177.91,8211.79,8155.81,8197.94
2019-09-28 01:00:00,8197.94,8197.94,8150,8157.17
2019-09-28 02:00:00,8157.17,8172.51,8120.02,8167.29
2019-09-28 03:00:00,8167.29,8176.92,8142.42,8163.49
2019-09-28 04:00:00,8163.49,8180,8153.46,8170.51
2019-09-28 05:00:00,8170.51,8171.49,8144.23,8155.06
2019-09-28 06:00:00,8155.06,8164.08,8140.05,8151.62
2019-09-28 07:00:00,8151.62,8237.41,8151.62,8213.24
2019-09-28 08:00:00,8213.24,8219.39,8171.12,8185
2019-09-28 09:00:00,8185,8228.19,8171.59,8224
2019-09-28 10:00:00,8224,8249,8162.14,8182.16
2019-09-28 11:00:00,8182.16,8183.36,8121,8134.89
2019-09-28 12:00:00,8134.89,8138.39,8041,8082.17
2019-09-28 13:00:00,8082.17,8121.37,8031.12,8118.39
2019-09-28 14:00:00,8118.39,8118.54,8044,8072.96
2019-09-28 15:00:00,8072.96,8073.05,8001.09,8069.47
2019-09-28 16:00:00,8069.47,8134.91,8040,8091.5
2019-09-28 17:00:00,8091.5,8178.97,8087.09,8144.95
2019-09-28 18:00:00,8144.95,8183.9,8121.62,8136.76
2019-09-28 19:00:00,8136.76,8155.62,8095.31,8146.83
2019-09-28 20:00:00,8146.83,8177.96,8121.4,8150.1
2019-09-28 21:00:00,8150.1,8164.37,8120,8127.89
2019-09-28 22:00:00,8127.89,8315,8060.02,8144.25
2019-09-28 23:00:00,8144.25,8231.98,8129.16,8198.81
2019-09-29 00:00:00,8198.81,8229.13,8162.28,8202.6
2019-09-29 01:00:00,8202.6,8204.97,8162.99,8173.92
2019-09-29 02:00:00,8173.92,8175.74,8150.59,8152.47
2019-09-29 03:00:00,8152.47,8168.59,8120.31,8132.03
2019-09-29 04:00:00,8132.03,8143.43,8095.28,8115.6
2019-09-29 05:00:00,8115.6,8135.28,8095.47,8118.98
2019-09-29 06:00:00,8118.98,8121.08,8075,8081.1
2019-09-29 07:00:00,8081.1,8097.72,8040,8086.51
2019-09-29 08:00:00,8086.51,8115.46,8082.09,8084.63
2019-09-29 09:00:00,8084.63,8116,8066.55,8097.47
2019-09-29 10:00:00,8097.47,8106.22,8050,8074.28
2019-09-29 11:00:00,8074.28,8095.87,8031.25,8074.16
2019-09-29 12:00:00,8074.16,8078,7908.08,7995.96
2019-09-29 13:00:00,7995.96,8050,7965.43,7995.67
2019-09-29 14:00:00,7995.67,8039,7963.36,7971.15
2019-09-29 15:00:00,7971.15,7990,7890,7965.57
2019-09-29 16:00:00,7965.57,8035,7926.37,8030.75
2019-09-29 17:00:00,8030.75,8032.32,7981.58,7991.93
2019-09-29 18:00:00,7991.93,8018.01,7955,7981.66
2019-09-29 19:00:00,7981.66,8008.15,7917.84,7950.69
2019-09-29 20:00:00,7950.69,8004,7918.98,7990
2019-09-29 21:00:00,7990,8099,7970,8039.86
2019-09-29 22:00:00,8039.86,8131.03,8019.09,8074.67
2019-09-29 23:00:00,8074.67,8096.01,8038.48,8043.82
2019-09-30 00:00:00,8043.82,8056.55,7970,8008.59
2019-09-30 01:00:00,8008.59,8024.13,7963.86,8022.03
2019-09-30 02:00:00,8022.03,8023.42,7966.3,7986.06
2019-09-30 03:00:00,7986.06,7991.52,7955,7972.13
2019-09-30 04:00:00,7972.13,7975,7710,7822.83
2019-09-30 05:00:00,7822.83,7862.74,7765.5,7799.62
2019-09-30 06:00:00,7799.62,7819,7733,7754.54
2019-09-30 07:00:00,7754.54,7823.94,7740,7794.42
2019-09-30 08:00:00,7794.42,7900,7775.02,7866.92
2019-09-30 09:00:00,7866.92,8040,7842,8002.64
2019-09-30 10:00:00,8002.64,8088,7986.14,8042.09
2019-09-30 11:00:00,8042.09,8099,8010.8,8031.3
2019-09-30 12:00:00,8031.3,8056.47,7982.56,7998.49
2019-09-30 13:00:00,7998.49,8152.8,7997.91,8114.76
2019-09-30 14:00:00,8114.76,8257,8090.42,8201.57
2019-09-30 15:00:00,8201.57,8300,8200.26,8283.85
2019-09-30 16:00:00,8283.85,8337.26,8232.05,8260.01
2019-09-30 17:00:00,8260.01,8268.58,8188,8230.78
2019-09-30 18:00:00,8230.78,8295.82,8230.78,8258.96
2019-09-30 19:00:00,8258.96,8274,8232.35,8269.53
2019-09-30 20:00:00,8269.53,8275,8163.36,8214.67
2019-09-30 21:00:00,8214.67,8270,8171,8233.45
2019-09-30 22:00:00,8233.45,8273.55,8201,8218.58
2019-09-30 23:00:00,8218.58,8295,8217.93,8289.34
2019-10-01 00:00:00,8289.34,8310.08,8188,8199.66
2019-10-01 01:00:00,8199.66,8295,8173.05,8269.83
2019-10-01 02:00:00,8269.83,8438.05,8265.14,8412.87
2019-10-01 03:00:00,8412.87,8500,8396.08,8396.93
2019-10-01 04:00:00,8396.93,8470.5,8386,8423.57
2019-10-01 05:00:00,8423.57,8440,8400,8419.86
2019-10-01 06:00:00,8419.86,8420,8340.74,8386.33
2019-10-01 07:00:00,8386.33,8418.92,8346.38,8407.12
2019-10-01 08:00:00,8407.12,8412.72,8345,8376.28
2019-10-01 09:00:00,8376.28,8378.41,8290,8317.13
2019-10-01 10:00:00,8317.13,8359.79,8296.34,8305.97
2019-10-01 11:00:00,8305.97,8353.99,8282.06,8353.42
2019-10-01 12:00:00,8353.42,8428.02,8295,8314.32
2019-10-01 13:00:00,8314.32,8380,8270.22,8343.56
2019-10-01 14:00:00,8343.56,8360.99,8311.85,8335.12
2019-10-01 15:00:00,8335.12,8371,8305,8365.5
2019-10-01 16:00:00,8365.5,8465,8321.99,8429.27
2019-10-01 17:00:00,8429.27,8497,8235,8277.22
2019-10-01 18:00:00,8277.22,8333.2,8241.38,8289
2019-10-01 19:00:00,8289,8302.63,8225.38,8302.6
2019-10-01 20:00:00,8302.6,8399,8275,8347
2019-10-01 21:00:00,8347,8393.97,8283,8299.92
2019-10-01 22:00:00,8299.92,8346.04,8270.01,8326.38
2019-10-01 23:00:00,8326.38,8365,8265.08,8292.44
2019-10-02 00:00:00,8292.44,8329,8265,8285.16
2019-10-02 01:00:00,8285.16,8330,8274.77,8279.35
2019-10-02 02:00:00,8279.35,8303.32,8245,8247.85
2019-10-02 03:00:00,8247.85,8260,8205,8244.94
2019-10-02 04:00:00,8244.94,8258.9,8181.02,8209.45
2019-10-02 05:00:00,8209.45,8225,8151.22,8161.84
2019-10-02 06:00:00,8161.84,8219.96,8161.84,8212.54
2019-10-02 07:00:00,8212.54,8240.85,8202.03,8204.36
2019-10-02 08:00:00,8204.36,8276.97,8202,8237.94
2019-10-02 09:00:00,8237.94,8267.26,8220.46,8234.67
2019-10-02 10:00:00,8234.67,8258.78,8211.05,8255.93
2019-10-02 11:00:00,8255.93,8289,8225.53,8269.04
2019-10-02 12:00:00,8269.04,8300,8208,8229.1
2019-10-02 13:00:00,8229.1,8261.04,8200,8216.8
2019-10-02 14:00:00,8216.8,8250,8187.29,8236.44
2019-10-02 15:00:00,8236.44,8250,8211.31,8239.98
2019-10-02 16:00:00,8239.98,8271,8208.02,8218.88
2019-10-02 17:00:00,8218.88,8239.75,8182.15,8230.16
2019-10-02 18:00:00,8230.16,8264,8219.49,8233.13
2019-10-02 19:00:00,8233.13,8263.36,8221.46,8257.26
2019-10-02 20:00:00,8257.26,8269.2,8213.08,8224.1
2019-10-02 21:00:00,8224.1,8258,8223.97,8256.48
2019-10-02 22:00:00,8256.48,8279.56,8231.42,8266.64
2019-10-02 23:00:00,8266.64,8373.91,8266.01,8359.94
2019-10-03 00:00:00,8359.94,8393,8314.01,8318.42
2019-10-03 01:00:00,8318.42,8344.8,8307.77,8319.68
2019-10-03 02:00:00,8319.68,8345,8317.79,8342.75
2019-10-03 03:00:00,8342.75,8344.8,8324.59,8327.52
2019-10-03 04:00:00,8327.52,8367.57,8327.52,8332.43
2019-10-03 05:00:00,8332.43,8345.36,8258.33,8281.36
2019-10-03 06:00:00,8281.36,8300.39,8258.41,8260.82
2019-10-03 07:00:00,8260.82,8276.08,8241,8261.43
2019-10-03 08:00:00,8261.43,8293.29,8237.28,8291.14
2019-10-03 09:00:00,8291.14,8299.24,8250,8267.96
2019-10-03 10:00:00,8267.96,8269.51,8185.38,8215.23
2019-10-03 11:00:00,8215.23,8235.21,8200,8217.02
2019-10-03 12:00:00,8217.02,8247.4,8205.05,8227.25
2019-10-03 13:00:00,8227.25,8242,8207.1,8219.48
2019-10-03 14:00:00,8219.48,8220.67,8060,8100.15
2019-10-03 15:00:00,8100.15,8139.79,8075.58,8108.14
2019-10-03 16:00:00,8108.14,8210,8097.27,8177.91
2019-10-03 17:00:00,8177.91,8178.99,8113.54,8149.03
2019-10-03 18:00:00,8149.03,8149.05,8125.86,8129.72
2019-10-03 19:00:00,8129.72,8157.93,8088,8146.04
2019-10-03 20:00:00,8146.04,8169.83,8119.63,8140.25
2019-10-03 21:00:00,8140.25,8197.62,8115,8165.1
2019-10-03 22:00:00,8165.1,8200,8138,8198.54
2019-10-03 23:00:00,8198.54,8280,8195.24,8223.96
2019-10-04 00:00:00,8223.96,8232.41,8080.03,8109.06
2019-10-04 01:00:00,8109.06,8130,8050,8116.85
2019-10-04 02:00:00,8116.85,8137.2,8092.3,8092.38
2019-10-04 03:00:00,8092.38,8119.96,8072.84,8104.53
2019-10-04 04:00:00,8104.53,8107.62,8057.25,8063.87
2019-10-04 05:00:00,8063.87,8120.97,8005,8093.4
2019-10-04 06:00:00,8093.4,8130.25,8089.15,8110.73
2019-10-04 07:00:00,8110.73,8148,8094.74,8138.69
2019-10-04 08:00:00,8138.69,8138.69,8084.18,8093.96
2019-10-04 09:00:00,8093.96,8125.99,8093.05,8125
2019-10-04 10:00:00,8125,8176.64,8120,8128.38
2019-10-04 11:00:00,8128.38,8178.96,8120.04,8151.4
2019-10-04 12:00:00,8151.4,8171.92,8122,8125.97
2019-10-04 13:00:00,8125.97,8181.37,8124.27,8168.67
2019-10-04 14:00:00,8168.67,8186.36,8139.83,8162.44
2019-10-04 15:00:00,8162.44,8172,8123,8148
2019-10-04 16:00:00,8148,8207.77,8125,8182.27
2019-10-04 17:00:00,8182.27,8182.27,8129.97,8164.58
2019-10-04 18:00:00,8164.58,8200,8152.06,8183.78
2019-10-04 19:00:00,8183.78,8199.99,8170,8183.5
2019-10-04 20:00:00,8183.5,8217.47,8141.02,8148.36
2019-10-04 21:00:00,8148.36,8176.48,8130.02,8171.57
2019-10-04 22:00:00,8171.57,8203.11,8141,8169.02
2019-10-04 23:00:00,8169.02,8169.02,8132,8137.13
2019-10-05 00:00:00,8137.13,8149.99,8100,8129.31
2019-10-05 01:00:00,8129.31,8133,8103.11,8109.15
2019-10-05 02:00:00,8109.15,8132.41,8093.99,8129.24
2019-10-05 03:00:00,8129.24,8146.99,8120.94,8137.83
2019-10-05 04:00:00,8137.83,8145,8109,8127.46
2019-10-05 05:00:00,8127.46,8129.68,8108,8117
2019-10-05 06:00:00,8117,8140,8103,8131.67
2019-10-05 07:00:00,8131.67,8131.77,8091.72,8108
2019-10-05 08:00:00,8108,8112.48,8070.15,8087.98
2019-10-05 09:00:00,8087.98,8103.92,8076.24,8082.55
2019-10-05 10:00:00,8082.55,8103.99,8070,8084.29
2019-10-05 11:00:00,8084.29,8101.97,8072,8081.75
2019-10-05 12:00:00,8081.75,8091.47,8050.05,8072.27
2019-10-05 13:00:00,8072.27,8082.97,8012.98,8073.38
2019-10-05 14:00:00,8073.38,8081.46,8027.14,8032.56
2019-10-05 15:00:00,8032.56,8090,8022.54,8082.93
2019-10-05 16:00:00,8082.93,8100,8041.07,8073.35
2019-10-05 17:00:00,8073.35,8074.8,8031,8038.1
2019-10-05 18:00:00,8038.1,8083,8037.1,8060
2019-10-05 19:00:00,8060,8092.99,8055.64,8066.36
2019-10-05 20:00:00,8066.36,8115.54,8058.33,8083.7
2019-10-05 21:00:00,8083.7,8183.41,8081.02,8137.94
2019-10-05 22:00:00,8137.94,8173.6,8115.61,8121.28
2019-10-05 23:00:00,8121.28,8133.44,8102,8126.19
2019-10-06 00:00:00,8126.19,8153.87,8118.83,8130.89
2019-10-06 01:00:00,8130.89,8140,8040.72,8060.78
2019-10-06 02:00:00,8060.78,8068.31,8011.68,8052.25
2019-10-06 03:00:00,8052.25,8061.78,8031.11,8042.99
2019-10-06 04:00:00,8042.99,8077.6,8034.68,8073.96
2019-10-06 05:00:00,8073.96,8074.44,8034.42,8051.5
2019-10-06 06:00:00,8051.5,8062.31,7910,7961.35
2019-10-06 07:00:00,7961.35,7977.76,7932.27,7963.17
2019-10-06 08:00:00,7963.17,7965,7860,7872.78
2019-10-06 09:00:00,7872.78,7938,7871.66,7937.26
2019-10-06 10:00:00,7937.26,7938.69,7895.03,7899.41
2019-10-06 11:00:00,7899.41,7963.51,7892,7941.91
2019-10-06 12:00:00,7941.91,7965.43,7927.11,7938.14
2019-10-06 13:00:00,7938.14,7939.15,7880,7902.36
2019-10-06 14:00:00,7902.36,7925.99,7861.01,7910.02
2019-10-06 15:00:00,7910.02,8050,7902.3,8009.85
2019-10-06 16:00:00,8009.85,8026.77,7953.55,7984.26
2019-10-06 17:00:00,7984.26,8015.36,7968,7974.53
2019-10-06 18:00:00,7974.53,7991,7785,7835.41
2019-10-06 19:00:00,7835.41,7903.99,7812.07,7892.11
2019-10-06 20:00:00,7892.11,7924.78,7864.01,7899.35
2019-10-06 21:00:00,7899.35,7925,7865.75,7915.39
2019-10-06 22:00:00,7915.39,7915.39,7840,7845.72
2019-10-06 23:00:00,7845.72,7876.68,7800.52,7854.25
2019-10-07 00:00:00,7854.25,7867.43,7762,7817.71
2019-10-07 01:00:00,7817.71,7832.06,7773,7813.45
2019-10-07 02:00:00,7813.45,7846.7,7791.45,7819.67
2019-10-07 03:00:00,7819.67,7907.86,7817.02,7864.91
2019-10-07 04:00:00,7864.91,7888.09,7826.02,7837
2019-10-07 05:00:00,7837,7846.18,7805,7836.7
2019-10-07 06:00:00,7836.7,7849.36,7801.41,7824.73
2019-10-07 07:00:00,7824.73,7880,7823.17,7866.88
2019-10-07 08:00:00,7866.88,7938.48,7866.52,7887.15
2019-10-07 09:00:00,7887.15,7946.07,7870,7923.76
2019-10-07 10:00:00,7923.76,8060,7923.76,7996
2019-10-07 11:00:00,7996,8040.53,7978.07,7984.8
2019-10-07 12:00:00,7984.8,8150,7983.59,8110
2019-10-07 13:00:00,8110,8199,8110,8144.28
2019-10-07 14:00:00,8144.28,8168.71,8112.03,8150.76
2019-10-07 15:00:00,8150.76,8224.44,8138.78,8176.93
2019-10-07 16:00:00,8176.93,8243,8133.51,8232.21
2019-10-07 17:00:00,8232.21,8281.32,8206.29,8263.93
2019-10-07 18:00:00,8263.93,8299.92,8210,8232.03
2019-10-07 19:00:00,8232.03,8245.98,8210,8211
2019-10-07 20:00:00,8211,8241.99,8175.37,8197.82
2019-10-07 21:00:00,8197.82,8216,8177.72,8191.87
2019-10-07 22:00:00,8191.87,8244.3,8190.94,8230.45
2019-10-07 23:00:00,8230.45,8255.44,8181,8190.09
2019-10-08 00:00:00,8190.09,8230,8186.45,8228.02
2019-10-08 01:00:00,8228.02,8286.97,8215.42,8282.93
2019-10-08 02:00:00,8282.93,8325,8261.07,8264.68
2019-10-08 03:00:00,8264.68,8281.23,8235.13,8258.79
2019-10-08 04:00:00,8258.79,8290.18,8220.6,8223.65
2019-10-08 05:00:00,8223.65,8255.78,8202.42,8246.6
2019-10-08 06:00:00,8246.6,8259.99,8223,8240.94
2019-10-08 07:00:00,8240.94,8240.94,8194,8202.82
2019-10-08 08:00:00,8202.82,8206.58,8126.81,8166.41
2019-10-08 09:00:00,8166.41,8177.8,8135,8169.51
2019-10-08 10:00:00,8169.51,8219.98,8151.86,8164.45
2019-10-08 11:00:00,8164.45,8197.29,8153.45,8179
2019-10-08 12:00:00,8179,8228.3,8130,8227.53
2019-10-08 13:00:00,8227.53,8246,8191.55,8200
2019-10-08 14:00:00,8200,8200,8151,8188.84
2019-10-08 15:00:00,8188.84,8221.09,8176.17,8185.81
2019-10-08 16:00:00,8185.81,8210,8157.07,8167.01
2019-10-08 17:00:00,8167.01,8184.54,8158,8174.24
2019-10-08 18:00:00,8174.24,8198.3,8158.8,8184.53
2019-10-08 19:00:00,8184.53,8205.76,8160,8163.38
2019-10-08 20:00:00,8163.38,8187.03,8088.75,8126.83
2019-10-08 21:00:00,8126.83,8164,8122.66,8163.03
2019-10-08 22:00:00,8163.03,8210,8151.77,8191.17
2019-10-08 23:00:00,8191.17,8206.12,8159.43,8168.39
2019-10-09 00:00:00,8168.39,8203.7,8137.26,8182.17
2019-10-09 01:00:00,8182.17,8189.92,8160,8163.35
2019-10-09 02:00:00,8163.35,8166.99,8123.76,8158.54
2019-10-09 03:00:00,8158.54,8171.96,8116.82,8119.76
2019-10-09 04:00:00,8119.76,8147.12,8115,8129.85
2019-10-09 05:00:00,8129.85,8165,8122,8148.95
2019-10-09 06:00:00,8148.95,8166.25,8134.54,8150.44
2019-10-09 07:00:00,8150.44,8195.98,8146.81,8179.6
2019-10-09 08:00:00,8179.6,8198.49,8156.95,8194.52
2019-10-09 09:00:00,8194.52,8223,8176.04,8196.3
2019-10-09 10:00:00,8196.3,8239,8186.58,8207.16
2019-10-09 11:00:00,8207.16,8208.57,8157.77,8185.9
2019-10-09 12:00:00,8185.9,8190,8160,8169.09
2019-10-09 13:00:00,8169.09,8243.53,8165.56,8241.15
2019-10-09 14:00:00,8241.15,8450,8238.13,8438.46
2019-10-09 15:00:00,8438.46,8663.92,8432.76,8550
2019-10-09 16:00:00,8550,8639.69,8483.42,8566.82
