date,Op,Hi,Lo,Ad,Vo,OT
2016-06-14 00:00:00,704504028,704504028,662804016,685559021,186694000,685559021
2016-06-15 00:00:00,685684998,696302979,672560974,694468994,99223800,694468994
2016-06-16 00:00:00,696523010,773721985,696523010,766307983,271633984,766307983
2016-06-17 00:00:00,768487000,775356018,716556030,748908997,363320992,748908997
2016-06-18 00:00:00,748755981,777989990,733929016,756226990,252718000,756226990
2016-06-19 00:00:00,756687988,766620972,745627991,763781006,136184992,763781006
2016-06-20 00:00:00,763927002,764083984,732726990,737226013,174511008,737226013
2016-06-21 00:00:00,735882996,735882996,639070007,666651978,309944000,666651978
2016-06-22 00:00:00,665914978,678669983,587482971,596116028,266392992,596116028
2016-06-23 00:00:00,597442993,629327026,558138977,623976990,253462000,623976990
2016-06-24 00:00:00,625575012,681726990,625271973,665299011,224316992,665299011
2016-06-25 00:00:00,665281006,691731018,646559021,665122986,126656000,665122986
2016-06-26 00:00:00,665931030,665979980,616934021,629367004,109225000,629367004
2016-06-27 00:00:00,629348999,655275024,620523987,655275024,122134000,655275024
2016-06-28 00:00:00,658101990,659247986,637773010,647000977,138384992,647000977
2016-06-29 00:00:00,644122009,644682007,628283997,639890015,142456000,639890015
2016-06-30 00:00:00,640591003,675403015,636607971,673336975,138980000,673336975
2016-07-01 00:00:00,672515015,686153992,669593994,676296021,134431008,676296021
2016-07-02 00:00:00,676734009,703702026,676398987,703702026,112354000,703702026
2016-07-03 00:00:00,704968018,704968018,649008972,658664001,129512000,658664001
2016-07-04 00:00:00,658804016,683661987,650507996,683661987,92008400,683661987
2016-07-05 00:00:00,683208984,683491028,665065979,670627014,130476000,670627014
2016-07-06 00:00:00,670418030,681898010,670418030,677330994,134960992,677330994
2016-07-07 00:00:00,678090027,682432007,611833984,640562012,258091008,640562012
2016-07-08 00:00:00,640687988,666706970,636466980,666523010,141970000,666523010
2016-07-09 00:00:00,666383972,666383972,633398987,650960022,180536000,650960022
2016-07-10 00:00:00,650598999,652294006,641263977,649359985,102532000,649359985
2016-07-11 00:00:00,648484009,659629028,644979980,647658997,107910000,647658997
2016-07-12 00:00:00,648283020,675258972,646778992,664551025,138172992,664551025
2016-07-13 00:00:00,664796997,668700012,654468018,654468018,131449000,654468018
2016-07-14 00:00:00,652922974,662901978,652922974,658078003,98511400,658078003
2016-07-15 00:00:00,659171021,667077026,659039978,663255005,81673104,663255005
2016-07-16 00:00:00,663781006,666460022,659333984,660767029,50330200,660767029
2016-07-17 00:00:00,661992981,682364990,661992981,679458984,74407904,679458984
2016-07-18 00:00:00,679809021,681554993,668625000,673106018,69465000,673106018
2016-07-19 00:00:00,672737976,673276978,667632019,672864014,61203300,672864014
2016-07-20 00:00:00,672806030,672929016,663359985,665684998,94636400,665684998
2016-07-21 00:00:00,665228027,666218994,660414978,665012024,60491800,665012024
2016-07-22 00:00:00,664921997,666583008,646721985,650619019,134169000,650619019
2016-07-23 00:00:00,650726013,656366028,648523987,655556030,69532200,655556030
2016-07-24 00:00:00,655409973,663109985,652793030,661284973,118184000,661284973
2016-07-25 00:00:00,661263000,661828003,653395020,654096985,78176496,654096985
2016-07-26 00:00:00,654226013,656224976,645879028,651783997,225135008,651783997
2016-07-27 00:00:00,651627014,657455994,648447021,654351990,147460992,654351990
2016-07-28 00:00:00,654492004,657594971,654492004,655034973,86428400,655034973
2016-07-29 00:00:00,655111023,657796021,654786011,656992004,60703500,656992004
2016-07-30 00:00:00,657012024,658223022,654208984,655046997,38456100,655046997
2016-07-31 00:00:00,655099976,655284973,624364990,624681030,110818000,624681030
2016-08-01 00:00:00,624601990,626119019,605883972,606271973,121887000,606271973
2016-08-02 00:00:00,606396973,612848022,531333984,547465027,330932992,547465027
2016-08-03 00:00:00,548656006,573359985,541546997,566354980,207982000,566354980
2016-08-04 00:00:00,566328979,579495972,565776978,578289001,125292000,578289001
2016-08-05 00:00:00,578281006,578281006,569981995,575043030,66127900,575043030
2016-08-06 00:00:00,575030029,588395996,569468994,587778015,80797296,587778015
2016-08-07 00:00:00,587770996,597513000,586815979,592690002,82398400,592690002
2016-08-08 00:00:00,592736023,592994019,588046997,591054016,61194100,591054016
2016-08-09 00:00:00,591038025,591091003,584793030,587801025,92228096,587801025
2016-08-10 00:00:00,587648010,599984009,586370972,592103027,102905000,592103027
2016-08-11 00:00:00,592124023,597541992,589119995,589119995,74514400,589119995
2016-08-12 00:00:00,588797974,589909973,583810974,587559021,69218000,587559021
2016-08-13 00:00:00,587356995,589773987,584979004,585588013,43563000,585588013
2016-08-14 00:00:00,585588989,585666016,564781006,570473022,60851100,570473022
2016-08-15 00:00:00,570494019,573580017,563239990,567239990,57262300,567239990
2016-08-16 00:00:00,567242981,581737976,566716003,577439026,58405200,577439026
2016-08-17 00:00:00,577760986,580893982,571429993,573216003,54443000,573216003
2016-08-18 00:00:00,573706970,577791992,573429993,574317993,59896600,574317993
2016-08-19 00:00:00,574338989,578237976,574182007,575630005,50631600,575630005
2016-08-20 00:00:00,576083984,582817993,575456970,581697021,45301400,581697021
2016-08-21 00:00:00,581939026,584158020,580218018,581307983,38299400,581307983
2016-08-22 00:00:00,581310974,588447998,580593994,586752991,72844000,586752991
2016-08-23 00:00:00,586770996,589473999,581633972,583414978,85349200,583414978
2016-08-24 00:00:00,583411987,583590027,579854980,580182007,56328200,580182007
2016-08-25 00:00:00,580179993,580450989,575166992,577760986,136130000,577760986
2016-08-26 00:00:00,577752991,580622986,576857971,579651001,48856800,579651001
2016-08-27 00:00:00,579452026,579844971,568630005,569947021,59698300,569947021
2016-08-28 00:00:00,569830017,574038025,569739990,573911987,86301600,573911987
2016-08-29 00:00:00,574070984,576278015,573465027,574106995,110398000,574106995
2016-08-30 00:00:00,574114014,578356995,574114014,577502991,70342400,577502991
2016-08-31 00:00:00,577591003,577861023,573642029,575471985,75840896,575471985
2016-09-01 00:00:00,575546021,576310974,571814026,572302979,76923400,572302979
2016-09-02 00:00:00,572409973,575643005,570810974,575536987,79910800,575536987
2016-09-03 00:00:00,575554993,599500000,574056030,598211975,159014000,598211975
2016-09-04 00:00:00,598590027,611836975,596848022,608633972,97942896,608633972
2016-09-05 00:00:00,608989990,609054993,602242004,606590027,82446800,606590027
2016-09-06 00:00:00,606505981,610830017,605091003,610435974,78529104,610435974
2016-09-07 00:00:00,610572998,614544983,608513000,614544006,75032400,614544006
2016-09-08 00:00:00,614635010,628770020,613843994,626315979,86713000,626315979
2016-09-09 00:00:00,626351990,626830017,620263000,622861023,64550200,622861023
2016-09-10 00:00:00,622927002,625094971,622395020,623508972,45016800,623508972
2016-09-11 00:00:00,623424011,628817993,600505981,606718994,73610800,606718994
2016-09-12 00:00:00,607005005,608458984,605411011,608242981,72812304,608242981
2016-09-13 00:00:00,608025024,611192993,606924988,609241028,86920600,609241028
2016-09-14 00:00:00,608841003,611952026,608409973,610684021,47877700,610684021
2016-09-15 00:00:00,610588013,611085999,607155029,607155029,59464600,607155029
2016-09-16 00:00:00,607245972,609260986,606734985,606973022,64963400,606973022
2016-09-17 00:00:00,607218018,607859985,605192017,605984009,37140300,605984009
2016-09-18 00:00:00,606283020,610158020,605856018,609874023,48679400,609874023
2016-09-19 00:00:00,609870972,610932007,608270020,609226990,54796400,609226990
2016-09-20 00:00:00,609254028,609525024,607937988,608312012,72710896,608312012
2016-09-21 00:00:00,603588013,603588013,595882996,597148987,82776200,597148987
2016-09-22 00:00:00,597278992,598487000,596213013,596297974,67085300,596297974
2016-09-23 00:00:00,596198975,603205017,595786011,602841980,51067000,602841980
2016-09-24 00:00:00,602960999,604580017,602044983,602625000,35359500,602625000
2016-09-25 00:00:00,602749023,603380981,599710999,600825989,33977800,600825989
2016-09-26 00:00:00,600807007,608143005,600348999,608043030,59153800,608043030
2016-09-27 00:00:00,608021973,608247986,604109985,606166016,49422400,606166016
2016-09-28 00:00:00,606242981,606590027,604606995,604728027,48722600,604728027
2016-09-29 00:00:00,605018982,606823975,604848022,605692993,55658600,605692993
2016-09-30 00:00:00,605715027,609734985,604142029,609734985,56122400,609734985
2016-10-01 00:00:00,609929016,615237000,609929016,613982971,56357000,613982971
2016-10-02 00:00:00,613947998,614005005,609682007,610892029,39249800,610892029
2016-10-03 00:00:00,610968018,612567993,610455017,612132996,46798300,612132996
2016-10-04 00:00:00,612052002,612054016,609479004,610203979,49801600,610203979
2016-10-05 00:00:00,610218018,613814026,609617004,612510986,68077504,612510986
2016-10-06 00:00:00,612469971,613818970,611468994,613020996,56812100,613020996
2016-10-07 00:00:00,612607971,617911987,611820984,617120972,64071400,617120972
2016-10-08 00:00:00,617341003,619848999,617341003,619107971,42345900,619107971
2016-10-09 00:00:00,619171997,619197998,616606995,616752014,39243400,616752014
2016-10-10 00:00:00,616822021,621317993,616197021,618994019,67481104,618994019
2016-10-11 00:00:00,619237976,642080017,618500000,641072021,103590000,641072021
2016-10-12 00:00:00,640870972,641336975,635965027,636192017,92370200,636192017
2016-10-13 00:00:00,636030029,638833008,635028992,636786011,61620700,636786011
2016-10-14 00:00:00,637007996,641284973,637007996,640377991,58144600,640377991
2016-10-15 00:00:00,640310974,642101990,637390015,638645996,39035400,638645996
2016-10-16 00:00:00,639083008,642898010,638901001,641630981,40298100,641630981
2016-10-17 00:00:00,641817993,642328003,638663025,639192993,58063600,639192993
2016-10-18 00:00:00,639411011,640736023,635995972,637960022,65546700,637960022
2016-10-19 00:00:00,638133972,638874023,628013000,630520020,69381696,630520020
2016-10-20 00:00:00,630663025,631916992,628257996,630856995,56957300,630856995
2016-10-21 00:00:00,630825012,634093994,630693970,632828003,55951000,632828003
2016-10-22 00:00:00,633135986,658197021,632849976,657294006,78556496,657294006
2016-10-23 00:00:00,657620972,661129028,653885986,657070984,54474600,657070984
2016-10-24 00:00:00,657161011,657252014,652594971,653760986,62218200,653760986
2016-10-25 00:00:00,654002014,664424011,653697998,657588013,90378800,657588013
2016-10-26 00:00:00,657677979,679728027,657677979,678304016,88877104,678304016
2016-10-27 00:00:00,678213989,688593994,678039978,688312988,96105296,688312988
2016-10-28 00:00:00,688000000,690443970,684161987,689651001,81145504,689651001
2016-10-29 00:00:00,690289001,720401978,690052002,714479004,134760992,714479004
2016-10-30 00:00:00,714117981,714117981,696474976,701864014,100665000,701864014
2016-10-31 00:00:00,702640015,709289001,691682007,700971985,97064400,700971985
2016-11-01 00:00:00,701336975,736452026,701336975,729793030,130527000,729793030
2016-11-02 00:00:00,730065979,740828979,722348999,740828979,84865200,740828979
2016-11-03 00:00:00,742346008,745773010,678156006,688700012,172808000,688700012
2016-11-04 00:00:00,689124023,706929993,685562988,703234985,99907696,703234985
2016-11-05 00:00:00,703525024,707510010,697739014,703418030,53752300,703418030
2016-11-06 00:00:00,703812012,714257996,699559998,711521973,59902200,711521973
2016-11-07 00:00:00,710736023,710736023,699903015,703130981,65047100,703130981
2016-11-08 00:00:00,703088989,712987000,702390015,709848022,79660800,709848022
2016-11-09 00:00:00,709825012,740046021,708609985,723273010,132429000,723273010
2016-11-10 00:00:00,722843994,723018005,711210022,715533997,68807800,715533997
2016-11-11 00:00:00,715554993,718317993,714409973,716411011,63119700,716411011
2016-11-12 00:00:00,716752014,717148010,704034973,705054016,64622500,705054016
2016-11-13 00:00:00,705195984,705257019,687315002,702031006,80318096,702031006
2016-11-14 00:00:00,701997009,706283997,699807983,705020996,62993000,705020996
2016-11-15 00:00:00,705794006,715718018,705260010,711619019,72038496,711619019
2016-11-16 00:00:00,711166992,747614990,709039001,744197998,141294000,744197998
2016-11-17 00:00:00,744875977,755645020,739510986,740976990,108579000,740976990
2016-11-18 00:00:00,740705017,752882019,736890015,751585022,87363104,751585022
2016-11-19 00:00:00,751833008,756237000,744466980,751616028,110608000,751616028
2016-11-20 00:00:00,751879028,755479980,717943970,731026001,154116000,731026001
2016-11-21 00:00:00,731265015,741721985,730510010,739247986,60802400,739247986
2016-11-22 00:00:00,739643005,753869995,736526978,751346985,129906000,751346985
2016-11-23 00:00:00,751741028,752250000,738924011,744593994,76543800,744593994
2016-11-24 00:00:00,744619995,746831970,733489990,740289001,85919296,740289001
2016-11-25 00:00:00,740442017,741648987,734591003,741648987,67807600,741648987
2016-11-26 00:00:00,741510986,742213989,729625000,735382019,54962700,735382019
2016-11-27 00:00:00,735437012,739018005,731085022,732034973,52601800,732034973
2016-11-28 00:00:00,732484009,738005981,732484009,735812988,61888600,735812988
2016-11-29 00:00:00,736328979,737471008,734559021,735604004,68511104,735604004
2016-11-30 00:00:00,736283997,747929016,736265015,745690979,84070800,745690979
2016-12-01 00:00:00,746046021,758275024,746046021,756773987,80461904,756773987
2016-12-02 00:00:00,757544983,781296021,757544983,777943970,127605000,777943970
2016-12-03 00:00:00,778247986,778247986,764856018,771155029,69547296,771155029
2016-12-04 00:00:00,771638000,773872009,768161011,773872009,60557900,773872009
2016-12-05 00:00:00,773393982,773468018,751713013,758700012,106363000,758700012
2016-12-06 00:00:00,758719971,765622009,758719971,764223999,116218000,764223999
2016-12-07 00:00:00,764210999,771543030,759750000,768132019,96426096,768132019
2016-12-08 00:00:00,768075989,774697998,765945984,770809998,80111904,770809998
2016-12-09 00:00:00,769943970,774528015,769648987,772794006,68705296,772794006
2016-12-10 00:00:00,773023010,777091980,772909973,774650024,53843100,774650024
2016-12-11 00:00:00,774752014,774797974,765411987,769731018,57313400,769731018
2016-12-12 00:00:00,770039978,781921997,770039978,780086975,76571000,780086975
2016-12-13 00:00:00,780646973,788460022,777961975,780556030,81645600,780556030
2016-12-14 00:00:00,780005005,782033997,776838989,781481018,75979000,781481018
2016-12-15 00:00:00,780070007,781434998,777802002,778088013,81580096,778088013
2016-12-16 00:00:00,778963013,785031982,778963013,784906982,83608200,784906982
2016-12-17 00:00:00,785166016,792508972,784864014,790828979,78989800,790828979
2016-12-18 00:00:00,791007996,794737000,788026001,790530029,60524400,790530029
2016-12-19 00:00:00,790692017,793611023,790320007,792713989,74886400,792713989
2016-12-20 00:00:00,792247009,801336975,791497009,800875977,99629296,800875977
2016-12-21 00:00:00,800643982,834281006,799405029,834281006,155576000,834281006
2016-12-22 00:00:00,834179993,875781982,834148987,864539978,200027008,864539978
2016-12-23 00:00:00,864888000,925117004,864677002,921984009,275564000,921984009
2016-12-24 00:00:00,922179993,923479004,886335022,898822021,137727008,898822021
2016-12-25 00:00:00,899651978,899651978,862424011,896182983,143664992,896182983
2016-12-26 00:00:00,896905029,913184021,896898010,907609985,123771000,907609985
2016-12-27 00:00:00,908354004,940047974,904255005,933197998,167308000,933197998
2016-12-28 00:00:00,934830994,975921021,934830994,975921021,236630000,975921021
2016-12-29 00:00:00,975125000,979396973,954502991,973497009,199320000,973497009
2016-12-30 00:00:00,972534973,972534973,934833008,961237976,187474000,961237976
2016-12-31 00:00:00,960627014,963742981,947236023,963742981,99135104,963742981
2017-01-01 00:00:00,963658020,1003080017,958698975,998325012,147775008,998325012
2017-01-02 00:00:00,998617004,1031390015,996702026,1021750000,222184992,1021750000
2017-01-03 00:00:00,1021599976,1044079956,1021599976,1043839966,185168000,1043839966
2017-01-04 00:00:00,1044400024,1159420044,1044400024,1154729980,344945984,1154729980
2017-01-05 00:00:00,1156729980,1191099976,910416992,1013380005,510199008,1013380005
2017-01-06 00:00:00,1014239990,1046810059,883943970,902200989,351876000,902200989
2017-01-07 00:00:00,903487000,908585022,823556030,908585022,279550016,908585022
2017-01-08 00:00:00,908174988,942723999,887249023,911198975,158715008,911198975
2017-01-09 00:00:00,913244019,913685974,879807007,902828003,141876992,902828003
2017-01-10 00:00:00,902440002,914872986,901059998,907679016,115808000,907679016
2017-01-11 00:00:00,908114990,919447998,762765015,777757019,310928992,777757019
2017-01-12 00:00:00,775177979,826245972,755755981,804833984,222326000,804833984
2017-01-13 00:00:00,803737000,829000977,780002991,823984009,168968000,823984009
2017-01-14 00:00:00,825142029,835085022,812455994,818411987,93063296,818411987
2017-01-15 00:00:00,818142029,823307007,812870972,821797974,71013600,821797974
2017-01-16 00:00:00,821783020,834530029,820270996,831533997,82755200,831533997
2017-01-17 00:00:00,830945984,910560974,830796021,907937988,155095008,907937988
2017-01-18 00:00:00,909372986,917499023,858304016,886617981,225676992,886617981
2017-01-19 00:00:00,888335022,904614014,884338013,899072998,105625000,899072998
2017-01-20 00:00:00,898171997,899398010,887007996,895026001,86728400,895026001
2017-01-21 00:00:00,895549011,927367004,895534973,921789001,111158000,921789001
2017-01-22 00:00:00,922205017,937525024,897564026,924672974,116573000,924672974
2017-01-23 00:00:00,925499023,928265991,916737976,921012024,73588600,921012024
2017-01-24 00:00:00,910677002,924145020,892286011,892687012,111349000,892687012
2017-01-25 00:00:00,891924011,903252014,891687012,901541992,120831000,901541992
2017-01-26 00:00:00,902395020,919325989,902223999,917585999,131958000,917585999
2017-01-27 00:00:00,918359009,923223022,915846008,919750000,125594000,919750000
2017-01-28 00:00:00,919810974,923911011,919810974,921590027,68979600,921590027
2017-01-29 00:00:00,922067017,923418030,919148010,919495972,60851700,919495972
2017-01-30 00:00:00,920151001,923047974,919473999,920382019,78227296,920382019
2017-01-31 00:00:00,920958984,972018982,920958984,970403015,164582000,970403015
2017-02-01 00:00:00,970940979,989114014,970742004,989023010,150110000,989023010
2017-02-02 00:00:00,990000977,1013520020,983221008,1011799988,145820992,1011799988
2017-02-03 00:00:00,1011460022,1033869995,1008789978,1029910034,201278000,1029910034
2017-02-04 00:00:00,1031329956,1045900024,1015159973,1042900024,155064000,1042900024
2017-02-05 00:00:00,1043520020,1043630005,1022369995,1027339966,114208000,1027339966
2017-02-06 00:00:00,1028400024,1044640015,1028160034,1038150024,111762000,1038150024
2017-02-07 00:00:00,1040140015,1061930054,1040140015,1061349976,146007008,1061349976
2017-02-08 00:00:00,1062319946,1078969971,1037489990,1063069946,201855008,1063069946
2017-02-09 00:00:00,1064699951,1088989990,953343994,994382996,407220000,994382996
2017-02-10 00:00:00,995632019,998905029,946690979,988674011,190452000,988674011
2017-02-11 00:00:00,988898010,1009289978,982830017,1004450012,102261000,1004450012
2017-02-12 00:00:00,1003520020,1004760010,996921021,999181030,67530000,999181030
2017-02-13 00:00:00,998885010,1002099976,976002014,990642029,100607000,990642029
2017-02-14 00:00:00,991734985,1011510010,986471008,1004549988,137946000,1004549988
2017-02-15 00:00:00,1006210022,1008840027,1001580017,1007479980,89759400,1007479980
2017-02-16 00:00:00,1007650024,1033369995,1007650024,1027439941,122277000,1027439941
2017-02-17 00:00:00,1026119995,1053170044,1025640015,1046209961,136474000,1046209961
2017-02-18 00:00:00,1049209961,1061099976,1046959961,1054420044,99073504,1054420044
2017-02-19 00:00:00,1054760010,1056810059,1043459961,1047869995,77423296,1047869995
2017-02-20 00:00:00,1048689941,1080489990,1041689941,1079979980,109478000,1079979980
2017-02-21 00:00:00,1079280029,1117250000,1076930054,1115300049,186868992,1115300049
2017-02-22 00:00:00,1114800049,1125390015,1100550049,1117439941,136100000,1117439941
2017-02-23 00:00:00,1117270020,1176619995,1116959961,1166719971,189454000,1166719971
2017-02-24 00:00:00,1172709961,1200390015,1131959961,1173680054,330759008,1173680054
2017-02-25 00:00:00,1170410034,1174849976,1124589966,1143839966,139960992,1143839966
2017-02-26 00:00:00,1144270020,1167469971,1130199951,1165199951,116486000,1165199951
2017-02-27 00:00:00,1163780029,1181979980,1163380005,1179969971,131570000,1179969971
2017-02-28 00:00:00,1180719971,1193250000,1171819946,1179969971,184956000,1179969971
2017-03-01 00:00:00,1180040039,1222500000,1179689941,1222500000,229056992,1222500000
2017-03-02 00:00:00,1224680054,1262130005,1215619995,1251010010,368275008,1251010010
2017-03-03 00:00:00,1250709961,1280310059,1250709961,1274989990,315739008,1274989990
2017-03-04 00:00:00,1277430054,1279400024,1230510010,1255150024,183270000,1255150024
2017-03-05 00:00:00,1254290039,1267290039,1238060059,1267119995,134127000,1267119995
2017-03-06 00:00:00,1267469971,1276000000,1264599976,1272829956,153656992,1272829956
2017-03-07 00:00:00,1273209961,1275550049,1204800049,1223540039,291256000,1223540039
2017-03-08 00:00:00,1223229980,1232160034,1148079956,1150000000,332603008,1150000000
2017-03-09 00:00:00,1150349976,1197459961,1141229980,1188489990,212283008,1188489990
2017-03-10 00:00:00,1189359985,1270469971,1077250000,1116719971,563795968,1116719971
2017-03-11 00:00:00,1116319946,1193829956,1116319946,1175829956,283320000,1175829956
2017-03-12 00:00:00,1176619995,1226979980,1175359985,1221380005,227176000,1221380005
2017-03-13 00:00:00,1221780029,1237369995,1217030029,1231920044,380276992,1231920044
2017-03-14 00:00:00,1232160034,1244810059,1220719971,1240000000,245306000,1240000000
2017-03-15 00:00:00,1240160034,1251609985,1239750000,1249609985,297804992,1249609985
2017-03-16 00:00:00,1251329956,1257979980,1152439941,1187810059,638568000,1187810059
2017-03-17 00:00:00,1180160034,1180160034,1099569946,1100229980,706598976,1100229980
2017-03-18 00:00:00,1099689941,1114069946,957655029,973817993,621302016,973817993
2017-03-19 00:00:00,976729980,1069910034,976729980,1036739990,406648000,1036739990
2017-03-20 00:00:00,1037239990,1063030029,1036680054,1054229980,286529984,1054229980
2017-03-21 00:00:00,1055359985,1122430054,1055359985,1120540039,337391008,1120540039
2017-03-22 00:00:00,1120650024,1120650024,1014210022,1049140015,380840992,1049140015
2017-03-23 00:00:00,1050050049,1058010010,1028930054,1038589966,248540000,1038589966
2017-03-24 00:00:00,1038449951,1040469971,934357971,937520020,491038016,937520020
2017-03-25 00:00:00,936539978,975760986,903713013,972778992,435803008,972778992
2017-03-26 00:00:00,974015015,1007960022,954185974,966724976,303668000,966724976
2017-03-27 00:00:00,972054993,1046400024,971984009,1045770020,372535008,1045770020
2017-03-28 00:00:00,1044579956,1064650024,1027729980,1047150024,326332000,1047150024
2017-03-29 00:00:00,1046079956,1055130005,1015880005,1039969971,298457984,1039969971
2017-03-30 00:00:00,1042209961,1049290039,1020039978,1026430054,352968992,1026430054
2017-03-31 00:00:00,1026640015,1074920044,1026640015,1071790039,447287008,1071790039
2017-04-01 00:00:00,1071709961,1091719971,1061089966,1080500000,289633984,1080500000
2017-04-02 00:00:00,1080609985,1107589966,1075449951,1102170044,514187008,1102170044
2017-04-03 00:00:00,1102949951,1151739990,1102949951,1143810059,580444032,1143810059
2017-04-04 00:00:00,1145520020,1156439941,1120520020,1133250000,436310016,1133250000
2017-04-05 00:00:00,1134140015,1135089966,1113630005,1124780029,414784000,1124780029
2017-04-06 00:00:00,1125810059,1188369995,1125810059,1182680054,511222016,1182680054
2017-04-07 00:00:00,1178939941,1186579956,1163390015,1176900024,317022016,1176900024
2017-04-08 00:00:00,1172650024,1184979980,1162579956,1175949951,209312000,1175949951
2017-04-09 00:00:00,1176569946,1197209961,1171859985,1187869995,242343008,1187869995
2017-04-10 00:00:00,1187300049,1190339966,1179040039,1187130005,215883008,1187130005
2017-04-11 00:00:00,1187459961,1208069946,1187459961,1205010010,216182000,1205010010
2017-04-12 00:00:00,1204810059,1207140015,1196760010,1200369995,288702016,1200369995
2017-04-13 00:00:00,1201020020,1205890015,1156439941,1169280029,351968992,1169280029
2017-04-14 00:00:00,1170329956,1190800049,1159790039,1167540039,254827008,1167540039
2017-04-15 00:00:00,1167300049,1188000000,1164959961,1172520020,203559008,1172520020
2017-04-16 00:00:00,1172609985,1187219971,1172609985,1182939941,183231008,1182939941
2017-04-17 00:00:00,1183250000,1194900024,1172650024,1193910034,253206000,1193910034
2017-04-18 00:00:00,1193770020,1217569946,1193770020,1211670044,270524000,1211670044
2017-04-19 00:00:00,1212130005,1215510010,1205079956,1210290039,288060992,1210290039
2017-04-20 00:00:00,1211079956,1240790039,1208410034,1229079956,315108000,1229079956
2017-04-21 00:00:00,1229420044,1235939941,1215560059,1222050049,272167008,1222050049
2017-04-22 00:00:00,1222709961,1235560059,1208469971,1231709961,249320000,1231709961
2017-04-23 00:00:00,1231920044,1232199951,1203939941,1207209961,258951008,1207209961
2017-04-24 00:00:00,1209630005,1250939941,1209630005,1250150024,235806000,1250150024
2017-04-25 00:00:00,1250449951,1267579956,1249969971,1265489990,242556000,1265489990
2017-04-26 00:00:00,1265989990,1294829956,1265930054,1281079956,329631008,1281079956
2017-04-27 00:00:00,1281880005,1319699951,1281300049,1317729980,449196992,1317729980
2017-04-28 00:00:00,1317739990,1331280029,1292369995,1316479980,527488992,1316479980
2017-04-29 00:00:00,1317839966,1327199951,1315209961,1321790039,422705984,1321790039
2017-04-30 00:00:00,1321869995,1347910034,1314920044,1347890015,413115008,1347890015
2017-05-01 00:00:00,1348300049,1434319946,1348300049,1421599976,713624000,1421599976
2017-05-02 00:00:00,1421030029,1473900024,1415689941,1452819946,477337984,1452819946
2017-05-03 00:00:00,1453780029,1492770020,1447489990,1490089966,583795968,1490089966
2017-05-04 00:00:00,1490719971,1608910034,1490719971,1537670044,933548992,1537670044
2017-05-05 00:00:00,1540869995,1618030029,1530310059,1555449951,946035968,1555449951
2017-05-06 00:00:00,1556810059,1578800049,1542500000,1578800049,582529984,1578800049
2017-05-07 00:00:00,1579469971,1596719971,1559760010,1596709961,1080029952,1596709961
2017-05-08 00:00:00,1596920044,1723349976,1596920044,1723349976,1340320000,1723349976
2017-05-09 00:00:00,1723890015,1833489990,1716300049,1755359985,1167920000,1755359985
2017-05-10 00:00:00,1756520020,1788439941,1719099976,1787130005,915723008,1787130005
2017-05-11 00:00:00,1780369995,1873930054,1755349976,1848569946,799489984,1848569946
2017-05-12 00:00:00,1845760010,1856150024,1694010010,1724239990,740984000,1724239990
2017-05-13 00:00:00,1723119995,1812989990,1651079956,1804910034,579635008,1804910034
2017-05-14 00:00:00,1800859985,1831420044,1776619995,1808910034,437196000,1808910034
2017-05-15 00:00:00,1808439941,1812800049,1708540039,1738430054,731529024,1738430054
2017-05-16 00:00:00,1741699951,1785939941,1686540039,1734449951,959044992,1734449951
2017-05-17 00:00:00,1726729980,1864050049,1661910034,1839089966,1064729984,1839089966
2017-05-18 00:00:00,1818699951,1904479980,1807119995,1888650024,894321024,1888650024
2017-05-19 00:00:00,1897369995,2004520020,1890250000,1987709961,1157289984,1987709961
2017-05-20 00:00:00,1984239990,2084729980,1974920044,2084729980,961336000,2084729980
2017-05-21 00:00:00,2067030029,2119080078,2037500000,2041199951,1147859968,2041199951
2017-05-22 00:00:00,2043189941,2303899902,2017869995,2173399902,1942220032,2173399902
2017-05-23 00:00:00,2191560059,2320820068,2178500000,2320419922,1378749952,2320419922
2017-05-24 00:00:00,2321370117,2523719971,2321370117,2443639893,1725379968,2443639893
2017-05-25 00:00:00,2446239990,2763709961,2285300049,2304979980,2406700032,2304979980
2017-05-26 00:00:00,2320889893,2573790039,2071989990,2202419922,1763480064,2202419922
2017-05-27 00:00:00,2196270020,2260199951,1855829956,2038869995,1700480000,2038869995
2017-05-28 00:00:00,2054080078,2267340088,2054080078,2155800049,1147139968,2155800049
2017-05-29 00:00:00,2159429932,2307050049,2107169922,2255610107,994625024,2255610107
2017-05-30 00:00:00,2255360107,2301959961,2124570068,2175469971,1443970048,2175469971
2017-05-31 00:00:00,2187189941,2311080078,2145570068,2286409912,1544829952,2286409912
2017-06-01 00:00:00,2288330078,2448389893,2288330078,2407879883,1653180032,2407879883
2017-06-02 00:00:00,2404030029,2488550049,2373320068,2488550049,1317030016,2488550049
2017-06-03 00:00:00,2493719971,2581909912,2423570068,2515350098,1514950016,2515350098
2017-06-04 00:00:00,2547790039,2585889893,2452540039,2511810059,1355120000,2511810059
2017-06-05 00:00:00,2512399902,2686810059,2510219971,2686810059,1369309952,2686810059
2017-06-06 00:00:00,2690840088,2999909912,2690840088,2863199951,2089609984,2863199951
2017-06-07 00:00:00,2869379883,2869379883,2700560059,2732159912,1517709952,2732159912
2017-06-08 00:00:00,2720489990,2815300049,2670949951,2805620117,1281170048,2805620117
