date;Op;Hi;Lo;Vo;OT
2018-04-09 00:00:00;7044319824;7178109863;6661990234;4894060032;6770729980
2018-04-10 00:00:00;6795439941;6872410156;6704149902;4272750080;6834759766
2018-04-11 00:00:00;6843470215;6968319824;6817589844;4641889792;6968319824
2018-04-12 00:00:00;6955379883;7899229980;6806509766;8906250240;7889250000
2018-04-13 00:00:00;7901089844;8183959961;7758930176;7764460032;7895959961
2018-04-14 00:00:00;7874669922;8140709961;7846000000;5191430144;7986240234
2018-04-15 00:00:00;7999330078;8338419922;7999330078;5244480000;8329110352
2018-04-16 00:00:00;8337570313;8371150391;7925729980;5631309824;8058669922
2018-04-17 00:00:00;8071660156;8285959961;7881720215;6900879872;7902089844
2018-04-18 00:00:00;7944430176;8197799805;7886009766;6529909760;8163419922
2018-04-19 00:00:00;8159270020;8298690430;8138779785;7063209984;8294309570
2018-04-20 00:00:00;8286879883;8880230469;8244540039;8438110208;8845830078
2018-04-21 00:00:00;8848790039;8997570313;8652150391;7548550144;8895580078
2018-04-22 00:00:00;8925059570;9001639648;8779610352;6629899776;8802459961
2018-04-23 00:00:00;8794389648;8958549805;8788809570;6925190144;8930879883
2018-04-24 00:00:00;8934339844;9732610352;8927830078;10678800384;9697500000
2018-04-25 00:00:00;9701030273;9745320313;8799839844;11083100160;8845740234
2018-04-26 00:00:00;8867320313;9281509766;8727089844;8970559488;9281509766
2018-04-27 00:00:00;9290629883;9375469727;8987049805;7566289920;8987049805
2018-04-28 00:00:00;8939269531;9412089844;8931990234;7805479936;9348480469
2018-04-29 00:00:00;9346410156;9531490234;9193709961;8853000192;9419080078
2018-04-30 00:00:00;9426110352;9477139648;9166809570;8673920000;9240549805
2018-05-01 00:00:00;9251469727;9255879883;8891049805;7713019904;9119009766
2018-05-02 00:00:00;9104599609;9256519531;9015139648;7558159872;9235919922
2018-05-03 00:00:00;9233969727;9798330078;9188150391;10207299584;9743860352
2018-05-04 00:00:00;9695500000;9779200195;9585959961;8217829888;9700759766
2018-05-05 00:00:00;9700280273;9964500000;9695120117;7651939840;9858150391
2018-05-06 00:00:00;9845309570;9940139648;9465250000;7222280192;9654799805
2018-05-07 00:00:00;9645669922;9665849609;9231530273;7394019840;9373009766
2018-05-08 00:00:00;9380870117;9462750000;9127769531;7415869952;9234820313
2018-05-09 00:00:00;9223730469;9374759766;9031620117;7226890240;9325179688
2018-05-10 00:00:00;9325959961;9396040039;9040519531;6906699776;9043940430
2018-05-11 00:00:00;9052959961;9052959961;8394459961;8488520192;8441490234
2018-05-12 00:00:00;8441440430;8664860352;8223500000;6821380096;8504889648
2018-05-13 00:00:00;8515490234;8773549805;8395120117;5866379776;8723940430
2018-05-14 00:00:00;8713099609;8881120117;8367969727;7364149760;8716790039
2018-05-15 00:00:00;8705190430;8836190430;8456450195;6705710080;8510379883
2018-05-16 00:00:00;8504410156;8508429688;8175490234;6760220160;8368830078
2018-05-17 00:00:00;8370049805;8445540039;8054120117;5862530048;8094319824
2018-05-18 00:00:00;8091830078;8274120117;7974819824;5764190208;8250969727
2018-05-19 00:00:00;8255730469;8372059570;8183350098;4712399872;8247179688
2018-05-20 00:00:00;8246990234;8562410156;8205240234;5191059968;8513250000
2018-05-21 00:00:00;8522330078;8557519531;8365120117;5154990080;8418990234
2018-05-22 00:00:00;8419870117;8423250000;8004580078;5137010176;8041779785
2018-05-23 00:00:00;8037080078;8054660156;7507879883;6491120128;7557819824
2018-05-24 00:00:00;7561120117;7738600098;7331140137;6049220096;7587339844
2018-05-25 00:00:00;7592299805;7659140137;7392649902;4867829760;7480140137
2018-05-26 00:00:00;7486479980;7595160156;7349120117;4051539968;7355879883
2018-05-27 00:00:00;7362080078;7381740234;7270959961;4056519936;7368220215
2018-05-28 00:00:00;7371310059;7419049805;7100890137;5040600064;7135990234
2018-05-29 00:00:00;7129459961;7526419922;7090680176;5662660096;7472589844
2018-05-30 00:00:00;7469729980;7573770020;7313600098;4922540032;7406520020
2018-05-31 00:00:00;7406149902;7608899902;7361129883;5127130112;7494169922
2018-06-01 00:00:00;7500700195;7604729980;7407339844;4921460224;7541450195
2018-06-02 00:00:00;7536720215;7695830078;7497259766;4939299840;7643450195
2018-06-03 00:00:00;7632089844;7754890137;7613040039;4851760128;7720250000
2018-06-04 00:00:00;7722529785;7753819824;7474040039;4993169920;7514470215
2018-06-05 00:00:00;7500899902;7643229980;7397000000;4961739776;7633759766
2018-06-06 00:00:00;7625970215;7680430176;7502009766;4692259840;7653979980
2018-06-07 00:00:00;7650819824;7741270020;7650819824;4485799936;7678240234
2018-06-08 00:00:00;7685140137;7698189941;7558399902;4227579904;7624919922
2018-06-09 00:00:00;7632520020;7683580078;7531979980;3845220096;7531979980
2018-06-10 00:00:00;7499549805;7499549805;6709069824;5804839936;6786020020
2018-06-11 00:00:00;6799290039;6910180176;6706629883;4745269760;6906919922
2018-06-12 00:00:00;6905819824;6907959961;6542080078;4654380032;6582359863
2018-06-13 00:00:00;6596879883;6631660156;6285629883;5052349952;6349899902
2018-06-14 00:00:00;6342750000;6707140137;6334459961;5138710016;6675350098
2018-06-15 00:00:00;6674080078;6681080078;6433870117;3955389952;6456580078
2018-06-16 00:00:00;6455450195;6592490234;6402290039;3194170112;6550160156
2018-06-17 00:00:00;6545529785;6589109863;6499270020;3104019968;6499270020
2018-06-18 00:00:00;6510069824;6781140137;6446680176;4039200000;6734819824
2018-06-19 00:00:00;6742390137;6822500000;6709919922;4057029888;6769939941
2018-06-20 00:00:00;6770759766;6821560059;6611879883;3888640000;6776549805
2018-06-21 00:00:00;6780089844;6810939941;6715169922;3529129984;6729740234
2018-06-22 00:00:00;6737879883;6747080078;6006600098;5079810048;6083689941
2018-06-23 00:00:00;6090100098;6224819824;6071810059;3431360000;6162479980
2018-06-24 00:00:00;6164279785;6223779785;5826410156;4566909952;6173229980
2018-06-25 00:00:00;6171970215;6327370117;6119680176;5500810240;6249180176
2018-06-26 00:00:00;6253549805;6290160156;6093669922;3279759872;6093669922
2018-06-27 00:00:00;6084399902;6180000000;6052850098;3296219904;6157129883
2018-06-28 00:00:00;6153160156;6170410156;5873049805;3467800064;5903439941
2018-06-29 00:00:00;5898129883;6261660156;5835750000;3966230016;6218299805
2018-06-30 00:00:00;6214220215;6465509766;6214220215;4543860224;6404000000
2018-07-01 00:00:00;6411680176;6432850098;6289290039;4788259840;6385819824
2018-07-02 00:00:00;6380379883;6683859863;6305700195;4396930048;6614180176
2018-07-03 00:00:00;6596660156;6671370117;6447750000;4672309760;6529589844
2018-07-04 00:00:00;6550870117;6771919922;6450459961;4176689920;6597549805
2018-07-05 00:00:00;6599709961;6749540039;6546649902;4999240192;6639140137
2018-07-06 00:00:00;6638689941;6700939941;6533549805;4313959936;6673500000
2018-07-07 00:00:00;6668709961;6863990234;6579240234;3961080064;6856930176
2018-07-08 00:00:00;6857799805;6885910156;6747979980;3386210048;6773879883
2018-07-09 00:00:00;6775080078;6838680176;6724339844;3718129920;6741750000
2018-07-10 00:00:00;6739209961;6767740234;6320720215;4052430080;6329950195
2018-07-11 00:00:00;6330770020;6444959961;6330470215;3644859904;6394709961
2018-07-12 00:00:00;6396779785;6397100098;6136419922;3770170112;6228810059
2018-07-13 00:00:00;6235029785;6310549805;6192240234;3805400064;6238049805
2018-07-14 00:00:00;6247500000;6298189941;6212220215;2923670016;6276120117
2018-07-15 00:00:00;6272700195;6403459961;6256509766;3285459968;6359640137
2018-07-16 00:00:00;6357009766;6741750000;6357009766;4725799936;6741750000
2018-07-17 00:00:00;6739649902;7387240234;6684169922;5961950208;7321040039
2018-07-18 00:00:00;7315319824;7534990234;7280470215;6103410176;7370779785
2018-07-19 00:00:00;7378200195;7494459961;7295459961;5111629824;7466859863
2018-07-20 00:00:00;7467399902;7594669922;7323259766;4936869888;7354129883
2018-07-21 00:00:00;7352720215;7437640137;7262410156;3726609920;7419290039
2018-07-22 00:00:00;7417799805;7537950195;7383819824;3695460096;7418490234
2018-07-23 00:00:00;7414709961;7771500000;7409100098;5132480000;7711109863
2018-07-24 00:00:00;7716509766;8424269531;7705500000;7277689856;8424269531
2018-07-25 00:00:00;8379660156;8416870117;8086359863;5845400064;8181390137
2018-07-26 00:00:00;8176850098;8290330078;7878709961;4899089920;7951580078
2018-07-27 00:00:00;7950399902;8262660156;7839759766;5195879936;8165009766
2018-07-28 00:00:00;8169060059;8222849609;8110770020;3988750080;8192150391
2018-07-29 00:00:00;8205820313;8272259766;8141180176;4107190016;8218459961
2018-07-30 00:00:00;8221580078;8235500000;7917500000;5551400000;8180479980
2018-07-31 00:00:00;8181200195;8181529785;7696930176;5287530000;7780439941
2018-08-01 00:00:00;7769040039;7769040039;7504950195;4797620000;7624910156
2018-08-02 00:00:00;7634189941;7712770020;7523439941;4214110000;7567149902
2018-08-03 00:00:00;7562140137;7562140137;7328649902;4627150000;7434390137
2018-08-04 00:00:00;7438669922;7497490234;6984069824;4268390000;7032850098
2018-08-05 00:00:00;7031080078;7102770020;6940700195;3679110000;7068479980
2018-08-06 00:00:00;7062939941;7166549805;6890540039;3925900000;6951799805
2018-08-07 00:00:00;6958319824;7146560059;6748240234;4682800000;6753120117
2018-08-08 00:00:00;6746850098;6746850098;6226220215;5064430000;6305799805
2018-08-09 00:00:00;6305560059;6625729980;6249069824;4267040000;6568229980
2018-08-10 00:00:00;6571419922;6591259766;6124520020;4528680000;6184709961
2018-08-11 00:00:00;6185790039;6455740234;6109029785;4047850000;6295729980
2018-08-12 00:00:00;6283649902;6409850098;6237500000;5665250000;6322689941
2018-08-13 00:00:00;6341359863;6537049805;6225720215;4083980000;6297569824
2018-08-14 00:00:00;6287660156;6287939941;5971049805;5301700000;6199709961
2018-08-15 00:00:00;6221419922;6588490234;6221419922;4895450000;6308520020
2018-08-16 00:00:00;6294229980;6473500000;6276410156;4328420000;6334729980
2018-08-17 00:00:00;6340910156;6582500000;6324970215;4992990000;6580629883
2018-08-18 00:00:00;6583430176;6617350098;6353729980;3984520000;6423759766
2018-08-19 00:00:00;6422569824;6537979980;6361549805;3311170000;6506069824
2018-08-20 00:00:00;6500509766;6536919922;6297930176;3665100000;6308529785
2018-08-21 00:00:00;6301069824;6500870117;6298240234;3377180000;6488759766
2018-08-22 00:00:00;6486250000;6816790039;6310109863;4668110000;6376709961
2018-08-23 00:00:00;6371339844;6546540039;6371339844;3426180000;6534879883
2018-08-24 00:00:00;6551520020;6719959961;6498640137;4097820000;6719959961
2018-08-25 00:00:00;6719950195;6789629883;6700959961;3312600000;6763189941
2018-08-26 00:00:00;6754640137;6774750000;6620750000;3295500000;6707259766
2018-08-27 00:00:00;6710799805;6884640137;6689709961;4019000000;6884640137
2018-08-28 00:00:00;6891080078;7109560059;6882339844;4659940000;7096279785
2018-08-29 00:00:00;7091709961;7113299805;6970819824;4145880000;7047160156
2018-08-30 00:00:00;7043759766;7072689941;6834689941;4463250000;6978229980
2018-08-31 00:00:00;6973970215;7057169922;6920160156;4495650000;7037580078
2018-09-01 00:00:00;7044810059;7242290039;7038049805;4116050000;7193250000
2018-09-02 00:00:00;7189580078;7306310059;7132160156;4329540000;7272720215
2018-09-03 00:00:00;7279029785;7317939941;7208149902;4087760000;7260060059
2018-09-04 00:00:00;7263000000;7388259766;7255439941;4273640000;7361660156
2018-09-05 00:00:00;7361459961;7388430176;6792830078;5800460000;6792830078
2018-09-06 00:00:00;6755140137;6755140137;6404720215;5523470000;6529169922
2018-09-07 00:00:00;6528919922;6555290039;6396870117;4264680000;6467069824
2018-09-08 00:00:00;6460169922;6534250000;6197520020;3835060000;6225979980
2018-09-09 00:00:00;6223379883;6446259766;6201220215;3671890000;6300859863
2018-09-10 00:00:00;6301569824;6374979980;6292759766;3714100000;6329700195
2018-09-11 00:00:00;6331879883;6398919922;6260209961;3849910000;6321200195
2018-09-12 00:00:00;6317009766;6363870117;6265089844;4064230000;6351799805
2018-09-13 00:00:00;6354240234;6535410156;6354240234;4210910000;6517310059
2018-09-14 00:00:00;6515410156;6596100098;6456169922;4076220000;6512709961
2018-09-15 00:00:00;6509399902;6561720215;6493549805;3216300000;6543200195
2018-09-16 00:00:00;6536680176;6544330078;6460100098;3273730000;6517180176
2018-09-17 00:00:00;6514060059;6540209961;6257520020;3910780000;6281200195
2018-09-18 00:00:00;6280910156;6384180176;6265709961;4180090000;6371299805
2018-09-19 00:00:00;6371850098;6448459961;6208339844;4431340000;6398540039
2018-09-20 00:00:00;6398850098;6529259766;6395950195;4348110000;6519669922
2018-09-21 00:00:00;6513870117;6794330078;6496359863;6531940000;6734950195
2018-09-22 00:00:00;6735049805;6814560059;6616799805;4509660000;6721979980
2018-09-23 00:00:00;6715319824;6766149902;6679419922;4197500000;6710629883
2018-09-24 00:00:00;6704770020;6713560059;6580899902;4177310000;6595410156
2018-09-25 00:00:00;6603640137;6603640137;6381859863;4726180000;6446470215
2018-09-26 00:00:00;6452790039;6585910156;6397890137;4437300000;6495000000
2018-09-27 00:00:00;6495290039;6712100098;6464950195;4606810000;6676750000
2018-09-28 00:00:00;6678750000;6785029785;6598319824;5014430000;6644129883
2018-09-29 00:00:00;6643100098;6643100098;6511649902;4363690000;6601959961
2018-09-30 00:00:00;6604709961;6643779785;6566540039;4002280000;6625560059
2018-10-01 00:00:00;6619850098;6653299805;6549080078;4000970000;6589620117
2018-10-02 00:00:00;6593240234;6611839844;6537899902;3979260000;6556100098
2018-10-03 00:00:00;6553859863;6571459961;6454029785;3887310000;6502589844
2018-10-04 00:00:00;6497910156;6603310059;6497910156;3838410000;6576689941
2018-10-05 00:00:00;6574149902;6623620117;6557410156;3671500000;6622479980
2018-10-06 00:00:00;6622450195;6628540039;6577799805;3259740000;6588310059
2018-10-07 00:00:00;6590680176;6641490234;6557040039;3306630000;6602950195
2018-10-08 00:00:00;6600189941;6675060059;6576040039;3979460000;6652229980
2018-10-09 00:00:00;6653080078;6661410156;6606939941;3580810000;6642640137
2018-10-10 00:00:00;6640290039;6640290039;6538959961;3787650000;6585529785
2018-10-11 00:00:00;6586740234;6586740234;6243740234;5181640000;6256240234
2018-10-12 00:00:00;6239250000;6328500000;6236470215;3783500000;6274580078
2018-10-13 00:00:00;6278080078;6308509766;6259810059;3064030000;6285990234
2018-10-14 00:00:00;6288490234;6363209961;6280149902;3085320000;6290930176
2018-10-15 00:00:00;6292640137;6965060059;6258680176;7370770000;6596540039
2018-10-16 00:00:00;6601410156;6673589844;6571370117;4074800000;6596109863
2018-10-17 00:00:00;6590520020;6601209961;6517450195;4088420000;6544430176
2018-10-18 00:00:00;6542330078;6567540039;6450040039;3924080000;6476709961
2018-10-19 00:00:00;6478069824;6493680176;6445310059;3578870000;6465410156
2018-10-20 00:00:00;6460919922;6497720215;6449000000;3379130000;6489189941
2018-10-21 00:00:00;6490089844;6556379883;6476000000;3253610000;6482350098
2018-10-22 00:00:00;6486049805;6543799805;6462979980;3672860000;6487160156
2018-10-23 00:00:00;6472359863;6506009766;6451270020;3716150000;6475740234
2018-10-24 00:00:00;6478890137;6521990234;6468859863;3424670000;6495839844
2018-10-25 00:00:00;6484649902;6504649902;6447029785;3230550000;6476290039
2018-10-26 00:00:00;6468439941;6498290039;6449609863;3306050000;6474750000
2018-10-27 00:00:00;6480839844;6507410156;6453529785;3393250000;6480379883
2018-10-28 00:00:00;6482660156;6502279785;6447910156;3445190000;6486390137
2018-10-29 00:00:00;6492350098;6503600098;6306990234;4199910000;6332629883
2018-10-30 00:00:00;6337040039;6364990234;6310140137;3781100000;6334270020
2018-10-31 00:00:00;6336990234;6349160156;6316879883;4191240000;6317609863
2018-11-01 00:00:00;6318140137;6547140137;6311830078;3789400000;6377779785
2018-11-02 00:00:00;6378919922;6396859863;6327379883;4234870000;6388439941
2018-11-03 00:00:00;6387240234;6400069824;6342370117;3658640000;6361259766
2018-11-04 00:00:00;6365470215;6388629883;6294569824;4390020000;6376129883
2018-11-05 00:00:00;6363620117;6480589844;6363620117;4174800000;6419660156
2018-11-06 00:00:00;6433379883;6463549805;6408160156;4700040000;6461009766
2018-11-07 00:00:00;6468500000;6552160156;6468310059;4941260000;6530140137
2018-11-08 00:00:00;6522270020;6536919922;6438529785;4665260000;6453720215
2018-11-09 00:00:00;6442600098;6456459961;6373370117;4346820000;6385620117
2018-11-10 00:00:00;6386129883;6437279785;6385310059;3705320000;6409220215
2018-11-11 00:00:00;6413629883;6423250000;6350169922;3939060000;6411270020
2018-11-12 00:00:00;6411759766;6434209961;6360470215;4295770000;6371270020
2018-11-13 00:00:00;6373189941;6395270020;6342669922;4503800000;6359490234
2018-11-14 00:00:00;6351240234;6371549805;5544089844;7398940000;5738350098
2018-11-15 00:00:00;5736149902;5774819824;5358379883;7032140000;5648029785
2018-11-16 00:00:00;5645319824;5657020020;5498939941;5279320000;5575549805
2018-11-17 00:00:00;5578580078;5578580078;5519560059;4303150000;5554330078
2018-11-18 00:00:00;5559740234;5653609863;5559740234;4159680000;5623540039
2018-11-19 00:00:00;5620779785;5620779785;4842910156;7039560000;4871490234
2018-11-20 00:00:00;4863930176;4951609863;4272109863;8428290000;4451870117
2018-11-21 00:00:00;4465540039;4675729980;4343979980;6120120000;4602169922
2018-11-22 00:00:00;4611569824;4629640137;4365640137;4569370000;4365939941
2018-11-23 00:00:00;4360700195;4396419922;4195680176;4871490000;4347109863
2018-11-24 00:00:00;4347689941;4413089844;3795159912;4679500000;3880760010
2018-11-25 00:00:00;3880780029;4120870117;3585060059;6825640000;4009969971
2018-11-26 00:00:00;4015070068;4107140137;3643919922;6476900000;3779129883
2018-11-27 00:00:00;3765949951;3862959961;3661010010;5998720000;3820719971
2018-11-28 00:00:00;3822469971;4385899902;3822469971;7280280000;4257419922
2018-11-29 00:00:00;4269004395;4413020508;4145765137;6503347767;4278846680
2018-11-30 00:00:00;4289088867;4322976563;3942822021;6048016717;4017268555
2018-12-01 00:00:00;4024464355;4309377441;3969710693;5375314093;4214671875
2018-12-02 00:00:00;4200733398;4301519531;4110978516;5262697895;4139877930
2018-12-03 00:00:00;4147323730;4155979492;3840446289;5089570994;3894130859
2018-12-04 00:00:00;3886294922;4075627686;3832750000;5028069239;3956893799
2018-12-05 00:00:00;3958894775;3969535889;3753994873;5302481574;3753994873
2018-12-06 00:00:00;3754074463;3874966064;3521101807;5878333109;3521101807
2018-12-07 00:00:00;3512590332;3512590332;3280228760;6835615448;3419937256
2018-12-08 00:00:00;3421910400;3506043457;3350650635;5305024497;3476114746
2018-12-09 00:00:00;3473227539;3685305664;3469094238;4947372847;3614234375
2018-12-10 00:00:00;3612046387;3647332520;3470144531;5020968740;3502656006
2018-12-11 00:00:00;3497554688;3513185059;3392250000;4696765188;3424588135
2018-12-12 00:00:00;3421458252;3534228516;3413481445;4139364829;3486950195
2018-12-13 00:00:00;3487879395;3489739502;3298132080;4343372456;3313677246
2018-12-14 00:00:00;3311751953;3329555908;3206542236;4372763663;3242484863
2018-12-15 00:00:00;3243997559;3275377930;3191303467;3551763561;3236761719
2018-12-16 00:00:00;3236274658;3305753174;3233819824;3744248994;3252839111
2018-12-17 00:00:00;3253123047;3597917969;3253123047;5409247918;3545864746
2018-12-18 00:00:00;3544761475;3701349365;3487169189;5911325473;3696059082
2018-12-19 00:00:00;3706824951;3949322998;3687229980;6810689119;3745950684
2018-12-20 00:00:00;3742195068;4191228516;3728974609;8927129279;4134441406
2018-12-21 00:00:00;4133703613;4198429688;3850946289;7206015706;3896543701
2018-12-22 00:00:00;3898083740;4014182617;3855739014;5605823233;4014182617
2018-12-23 00:00:00;4020994629;4085723633;3976405762;6151275490;3998980225
2018-12-24 00:00:00;4000331787;4271792480;4000331787;7240968501;4078599121
2018-12-25 00:00:00;4081030518;4089561523;3760020508;6158207293;3815490723
2018-12-26 00:00:00;3819666748;3893359619;3769863770;5326547918;3857297607
2018-12-27 00:00:00;3854688477;3874416992;3645448486;5130222366;3654833496
2018-12-28 00:00:00;3653131836;3956135986;3642632080;5631554348;3923918701
2018-12-29 00:00:00;3932491699;3963758789;3820408691;4991655917;3820408691
2018-12-30 00:00:00;3822384766;3901908936;3797219238;4770578575;3865952637
2018-12-31 00:00:00;3866839111;3868742920;3725867432;4661840806;3742700439
2019-01-01 00:00:00;3746713379;3850913818;3707231201;4324200990;3843520020
2019-01-02 00:00:00;3849216309;3947981201;3817409424;5244856836;3943409424
2019-01-03 00:00:00;3931048584;3935685059;3826222900;4530215219;3836741211
2019-01-04 00:00:00;3832040039;3865934570;3783853760;4847965467;3857717529
2019-01-05 00:00:00;3851973877;3904903076;3836900146;5137609824;3845194580
2019-01-06 00:00:00;3836519043;4093297363;3826513184;5597027440;4076632568
2019-01-07 00:00:00;4078584961;4092613525;4020894043;5228625637;4025248291
2019-01-08 00:00:00;4028472168;4109020996;3996955322;5306593305;4030847900
2019-01-09 00:00:00;4031552002;4068403564;4022662842;5115905225;4035296387
2019-01-10 00:00:00;4034411377;4064066650;3659174561;6874143796;3678924561
2019-01-11 00:00:00;3674015381;3713881836;3653069824;5538712865;3687365479
2019-01-12 00:00:00;3686973145;3698978271;3653810791;4778170883;3661301025
2019-01-13 00:00:00;3658868164;3674760010;3544927246;4681302466;3552953125
2019-01-14 00:00:00;3557311035;3727836182;3552285156;5651384490;3706052246
2019-01-15 00:00:00;3704216309;3720153320;3619949219;5537192302;3630675293
2019-01-16 00:00:00;3631509766;3685777100;3624673340;5394457145;3655006836
2019-01-17 00:00:00;3651871094;3680135986;3621960938;5464420383;3678563965
2019-01-18 00:00:00;3677990479;3682520020;3637080811;5002961727;3657839355
2019-01-19 00:00:00;3652377930;3758533447;3652377930;5955691380;3728568359
2019-01-20 00:00:00;3725446045;3743387939;3583019531;5582489560;3601013672
2019-01-21 00:00:00;3600372803;3608840820;3558537109;5004347059;3576032471
2019-01-22 00:00:00;3575081299;3620746582;3539721436;5313623556;3604577148
2019-01-23 00:00:00;3605557129;3623067871;3565313965;5433755649;3585123047
2019-01-24 00:00:00;3584500244;3616087402;3569092773;5262869046;3600865479
2019-01-25 00:00:00;3607390381;3612927734;3575597412;5265847539;3599765869
2019-01-26 00:00:00;3599715332;3654933105;3593345947;5098183235;3602460449
2019-01-27 00:00:00;3604687256;3612671387;3567245850;5570752966;3583965820
2019-01-28 00:00:00;3584283203;3586750977;3439232910;6908930483;3470450439
2019-01-29 00:00:00;3468870117;3476065430;3400819824;5897159493;3448116943
2019-01-30 00:00:00;3443896973;3495174805;3429387939;5955112627;3486181641
2019-01-31 00:00:00;3485409180;3504804932;3447915771;5831198271;3457792725
2019-02-01 00:00:00;3460547119;3501954102;3431591553;5422926707;3487945313
2019-02-02 00:00:00;3484625977;3523287354;3467574707;5071623601;3521060791
2019-02-03 00:00:00;3516139648;3521388184;3447924316;5043937584;3464013428
2019-02-04 00:00:00;3467211670;3476223877;3442586914;5332718886;3459154053
2019-02-05 00:00:00;3454950928;3478148193;3451937012;5227549545;3466357422
2019-02-06 00:00:00;3469091797;3469091797;3398565430;5482196038;3413767822
2019-02-07 00:00:00;3414929443;3427945557;3394218506;5004962683;3399471680
2019-02-08 00:00:00;3401376465;3695614014;3391023682;7735623101;3666780273
2019-02-09 00:00:00;3671585938;3679941406;3646559326;6158833645;3671203613
2019-02-10 00:00:00;3673201416;3695036133;3640979980;6282256903;3690188232
2019-02-11 00:00:00;3695613037;3695613037;3642287842;6277056434;3648430664
2019-02-12 00:00:00;3642751953;3668586914;3618556885;6480384532;3653528564
2019-02-13 00:00:00;3653604004;3669746582;3617246338;6438903823;3632070557
2019-02-14 00:00:00;3631170166;3646256592;3607697754;6271044418;3616880859
2019-02-15 00:00:00;3617368408;3647795166;3608206543;6091952231;3620810791
2019-02-16 00:00:00;3615270264;3652841309;3615270264;5934744052;3629787598
2019-02-17 00:00:00;3633359375;3680537354;3619182129;7039512503;3673836182
2019-02-18 00:00:00;3671369873;3936665039;3669982422;9908216640;3915714355
2019-02-19 00:00:00;3911661621;4010879395;3908153076;9933626655;3947094482
2019-02-20 00:00:00;3946685059;4000486328;3926246826;8693373948;3999820557
2019-02-21 00:00:00;4000256836;4010009521;3940108154;7775128102;3954118164
2019-02-22 00:00:00;3952406494;4006538330;3950816406;7826525254;4005526611
2019-02-23 00:00:00;3998916260;4166286133;3968726807;8922258316;4142526855
2019-02-24 00:00:00;4145458008;4210641602;3793708984;10794227451;3810427490
2019-02-25 00:00:00;3807002441;3913707275;3807002441;9318796067;3882696289
2019-02-26 00:00:00;3878697266;3891578857;3837986328;7931218996;3854357910
2019-02-27 00:00:00;3857479736;3888802490;3787058838;8301309684;3851047363
2019-02-28 00:00:00;3848261963;3906058350;3845821289;8399767798;3854785400
2019-03-01 00:00:00;3853757080;3907795410;3851692383;7661247975;3859583740
2019-03-02 00:00:00;3855318115;3874607422;3832127930;7578786076;3864415039
2019-03-03 00:00:00;3862266113;3875483643;3836905762;7253558152;3847175781
2019-03-04 00:00:00;3845091553;3867381836;3733749756;9029175788;3761557129
2019-03-05 00:00:00;3759832520;3903916748;3745183105;10174126415;3896375000
2019-03-06 00:00:00;3897081055;3919510498;3871460693;9175291529;3903942627
2019-03-07 00:00:00;3903384766;3939373291;3894113037;9584165519;3911484375
2019-03-08 00:00:00;3913225830;3950432129;3875228516;10638638944;3901131592
2019-03-09 00:00:00;3894552490;3987237793;3892390381;10796103518;3963313721
2019-03-10 00:00:00;3966174316;3966174316;3924381104;9713267607;3951599854
2019-03-11 00:00:00;3953740234;3966384766;3889239014;10125901903;3905227295
2019-03-12 00:00:00;3903758301;3926889160;3863559082;9809887079;3909156250
2019-03-13 00:00:00;3913047363;3926597656;3891904297;9469184841;3906717285
2019-03-14 00:00:00;3905576904;3946504395;3901296875;10480789570;3924369141
2019-03-15 00:00:00;3926663330;3968542969;3914015381;9394210605;3960911133
2019-03-16 00:00:00;3963900146;4077036377;3961657471;9856166973;4048725830
2019-03-17 00:00:00;4047719482;4054122070;4006411133;8221625400;4025229004
2019-03-18 00:00:00;4029968506;4071556641;4009117188;9646954186;4032507324
2019-03-19 00:00:00;4032691895;4082216064;4023812500;9344919956;4071190186
2019-03-20 00:00:00;4070793945;4089461914;4031110840;10175916388;4087476318
2019-03-21 00:00:00;4083953857;4097359863;4005151367;10831212662;4029326904
2019-03-22 00:00:00;4028514648;4053906738;4021542480;9252935969;4023968262
2019-03-23 00:00:00;4022713379;4049882568;4015964600;9578850549;4035826416
2019-03-24 00:00:00;4035163574;4040699707;4006192871;9144851065;4022168213
2019-03-25 00:00:00;4024112793;4038840820;3934031250;10359818883;3963070557
2019-03-26 00:00:00;3969228760;3985080811;3944753174;10707678815;3985080811
2019-03-27 00:00:00;3984244873;4087066162;3977810547;10897131934;4087066162
2019-03-28 00:00:00;4087584473;4094902100;4040266357;9353915899;4069107178
2019-03-29 00:00:00;4068299805;4113500977;4034097168;10918665557;4098374512
2019-03-30 00:00:00;4092136230;4296806641;4053909668;9732688060;4106660156
2019-03-31 00:00:00;4105456055;4113023438;4094100830;9045122443;4105404297
2019-04-01 00:00:00;4105362305;4164953125;4096901367;10157794171;4158183105
2019-04-02 00:00:00;4156919434;4905954590;4155316895;21315047816;4879877930
2019-04-03 00:00:00;4879958008;5307003418;4876621094;22899891582;4973021973
2019-04-04 00:00:00;4971307617;5063159668;4836793945;18251810240;4922798828
2019-04-05 00:00:00;4922806152;5053509766;4919491699;16837325387;5036681152
2019-04-06 00:00:00;5036792969;5205821777;4992222168;16929795194;5059817383
2019-04-07 00:00:00;5062793945;5235186523;5050412109;16655416140;5198896973
2019-04-08 00:00:00;5199835449;5318836426;5148211914;17154113634;5289770996
2019-04-09 00:00:00;5289917969;5289917969;5167418945;14722104361;5204958496
2019-04-10 00:00:00;5204105469;5421651367;5193382324;15504590933;5324551758
